username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2017-10-09 07:05;20788;109363;"The trip by @VP Pence was long planned. He is receiving great praise for leaving game after the players showed such disrespect for country!";;@VP;;"917345200414035969";https://twitter.com/realDonaldTrump/status/917345200414035969
realDonaldTrump;2017-10-09 06:50;21473;107650;"Our country has been unsuccessfully dealing with North Korea for 25 years, giving billions of dollars & getting nothing. Policy didn't work!";;;;"917341511754436609";https://twitter.com/realDonaldTrump/status/917341511754436609
realDonaldTrump;2017-10-08 19:58;14647;75665;""The Republican Party is racking up record amounts of small dollar donations - fueled by Trump supporters....." @nypost Thank you!";;@nypost;;"917177470532636672";https://twitter.com/realDonaldTrump/status/917177470532636672
realDonaldTrump;2017-10-08 19:37;19878;78057;"Nobody could have done what I’ve done for #PuertoRico with so little appreciation. So much work! pic.twitter.com/k2jAkIpfjI";;;#PuertoRico;"917172144710103040";https://twitter.com/realDonaldTrump/status/917172144710103040
realDonaldTrump;2017-10-08 16:51;18414;80691;"Bob Corker gave us the Iran Deal, & that's about it. We need HealthCare, we need Tax Cuts/Reform, we need people that can get the job done!";;;;"917130468025348096";https://twitter.com/realDonaldTrump/status/917130468025348096
realDonaldTrump;2017-10-08 15:49;11646;66316;"FEMA and first responders are working hard (yet again) on Hurricane Nate. Military helping. Very much under control!";;;;"917114761057357824";https://twitter.com/realDonaldTrump/status/917114761057357824
realDonaldTrump;2017-10-08 14:16;28138;135201;"I asked @VP Pence to leave stadium if any players kneeled, disrespecting our country. I am proud of him and @SecondLady Karen.";;@VP @SecondLady;;"917091286607433728";https://twitter.com/realDonaldTrump/status/917091286607433728
realDonaldTrump;2017-10-08 10:13;13713;66445;"...Hence, I would fully expect Corker to be a negative voice and stand in the way of our great agenda. Didn't have the guts to run!";;;;"917030148867682304";https://twitter.com/realDonaldTrump/status/917030148867682304
realDonaldTrump;2017-10-08 10:09;12831;60986;"..my endorsement). He also wanted to be Secretary of State, I said "NO THANKS." He is also largely responsible for the horrendous Iran Deal!";;;;"917029060471152640";https://twitter.com/realDonaldTrump/status/917029060471152640
realDonaldTrump;2017-10-08 09:59;15186;69377;"Senator Bob Corker "begged" me to endorse him for re-election in Tennessee. I said "NO" and he dropped out (said he could not win without...";;;;"917026789188399105";https://twitter.com/realDonaldTrump/status/917026789188399105
realDonaldTrump;2017-10-08 09:49;6542;36524;"#LasVegasStrong #USA https:// instagram.com/p/BZ_TSpsghNb/";;;#LasVegasStrong #USA;"917024076165734401";https://twitter.com/realDonaldTrump/status/917024076165734401
realDonaldTrump;2017-10-07 17:41;12182;76042;"Leaving the White House for the Great State of North Carolina. Big progress being made on many fronts!";;;;"916780428253687808";https://twitter.com/realDonaldTrump/status/916780428253687808
realDonaldTrump;2017-10-07 16:33;12501;60219;"Thanks for your support! https:// twitter.com/thebradfordfil e/status/916750406054825985 …";;;;"916763438805848066";https://twitter.com/realDonaldTrump/status/916763438805848066
realDonaldTrump;2017-10-07 15:45;17791;75994;"...hasn't worked, agreements violated before the ink was dry, makings fools of U.S. negotiators. Sorry, but only one thing will work!";;;;"916751271960436737";https://twitter.com/realDonaldTrump/status/916751271960436737
realDonaldTrump;2017-10-07 15:40;17896;72911;"Presidents and their administrations have been talking to North Korea for 25 years, agreements made and massive amounts of money paid......";;;;"916750042014404608";https://twitter.com/realDonaldTrump/status/916750042014404608
